LSOA11CD,primary_code,primary_type,COA,ACS,OPS,WIC,WAL,GRQ,URB,DIS,DRN,CRN,DUN,LOU,DIU,REU,OUT,MEU,HDU
E01027361,WAL,Warehouse/Park land,0.319603467,0,0.158756301,0,0.419283405,0,0.048592921,0.011339116,0.016605305,0.003402468,0,0,0,0,0,0,0
E01027386,URB,Urban buffer,0.147326164,0.022186315,0.077580022,0,0.231127846,0,0.521779637,0,0,0,0,0,0,0,0,0,0
E01027398,URB,Urban buffer,0,0,0.307748276,0,0.043506176,0,0.648745557,0,0,0,0,0,0,0,0,0,0
E01027400,OPS,Open sprawl,0,0,0.784133134,0,0.090870956,0,0.124995915,0,0,0,0,0,0,0,0,0,0
E01027435,OPS,Open sprawl,0,0,0.915980847,0,0,0,0.084019146,0,0,0,0,0,0,0,0,0,0
E01027445,URB,Urban buffer,0.007584831,0,0,0,8.12E-06,0,0.989444691,0,0,0,0,0,0,0,0,0,0
E01027502,URB,Urban buffer,0,0,0.071094467,0,0,0,0.922832784,0.006072752,0,0,0,0,0,0,0,0,0
E01027514,URB,Urban buffer,0,0,0.059215861,0,0.033291787,0,0.90749238,0,0,0,0,0,0,0,0,0,0
E01027516,OPS,Open sprawl,0,0,0.999616716,0,0.000383329,0,0,0,0,0,0,0,0,0,0,0,0
E01027517,OPS,Open sprawl,0,0,0.75563433,0,0.061301817,0,0.179065444,0,0,0.003998409,0,0,0,0,0,0,0
E01027531,URB,Urban buffer,0,0,0.153081246,0,0.004296384,0,0.842622362,0,0,0,0,0,0,0,0,0,0
E01027532,OPS,Open sprawl,0,0,0.74555253,0,0.029950834,0,0.116354643,0,0.099087842,0,0.009054152,0,0,0,0,0,0
E01027559,COA,Countryside agriculture,0.713360099,0,0.002137861,0,0,0,0.284502054,0,0,0,0,0,0,0,0,0,0
E01027561,COA,Countryside agriculture,0.938452808,0,0,0,0,0,0.061547166,0,0,0,0,0,0,0,0,0,0
E01027572,COA,Countryside agriculture,0.853460921,0,0.017756192,0.108312083,0,0,0.020470772,0,0,0,0,0,0,0,0,0,0
E01027577,OPS,Open sprawl,0,0,0.40146339,0,0,0,0.172403525,0,0.389645106,0,0.03648797,0,0,0,0,0,0
E01027578,DRN,Dense residential neighbourhoods,0,0,0,0,0.116938314,0,0,0,0.536166561,0,0.346895146,0,0,0,0,0,0
E01027584,COA,Countryside agriculture,0.687679262,0,0.019329565,0,0,0,0.292991161,0,0,0,0,0,0,0,0,0,0
E01027591,WIC,Wild countryside,0.399654545,0,0,0.588245763,0,0,0.012099677,0,0,0,0,0,0,0,0,0,0
E01027594,URB,Urban buffer,0,0,0.395306601,0,0,0,0.604693423,0,0,0,0,0,0,0,0,0,0
E01027604,COA,Countryside agriculture,0.712271531,0,0,0.227000236,0,0,0.060728219,0,0,0,0,0,0,0,0,0,0
E01027610,OPS,Open sprawl,0,4.96E-05,0.532315982,0,0,0,0.356423666,0.111210786,0,0,0,0,0,0,0,0,0
E01027626,COA,Countryside agriculture,0.638782072,0,7.09E-05,0,0,0,0.361147093,0,0,0,0,0,0,0,0,0,0
E01027629,URB,Urban buffer,0,0,0.467093217,0,0,0,0.494348113,0.038558695,0,0,0,0,0,0,0,0,0
E01027646,COA,Countryside agriculture,0.8933335,0,0,0,0,0,0.106666498,0,0,0,0,0,0,0,0,0,0
E01027650,ACS,Accessible suburbia,0,0.632406324,0.096335843,0,0,0,0,0,0.075669819,0.195588017,0,0,0,0,0,0,0
E01027670,URB,Urban buffer,0.139404557,0,0.109483524,0,0,0,0.75111194,0,0,0,0,0,0,0,0,0,0
E01027705,URB,Urban buffer,0.015468741,0,0.181610337,0,0,0,0.798602938,0.002561193,0.001756791,0,0,0,0,0,0,0,0
E01027732,CRN,Connected residential neighbourhoods,0,0.356539632,0,0,8.77E-05,0,0,0,0,0.643372687,0,0,0,0,0,0,0
E01027739,CRN,Connected residential neighbourhoods,0,0.103975574,0,0,0,0.018294315,0,0,0,0.877730104,0,0,0,0,0,0,0
E01027747,COA,Countryside agriculture,0.587488008,0,0.000113729,0,0,0,0.412398248,0,0,0,0,0,0,0,0,0,0
E01027767,OPS,Open sprawl,0,0,0.510031798,0,0,0,0.48789849,0.002069711,0,0,0,0,0,0,0,0,0
E01027781,COA,Countryside agriculture,0.963210728,0,6.19E-05,0,0,0,0.036727348,0,0,0,0,0,0,0,0,0,0
E01027799,COA,Countryside agriculture,0.999408465,0,0,0.000235971,0,0,0.000355552,0,0,0,0,0,0,0,0,0,0
E01027857,WIC,Wild countryside,0.149502731,0.000165923,0.000240941,0.809936344,0,0,0.039518551,0,0,0,0,0,0,0,0,0,0
E01027900,COA,Countryside agriculture,0.997445619,0,0,0,0,0,0.00255439,0,0,0,0,0,0,0,0,0,0
E01027919,URB,Urban buffer,0,0,0.000198274,0,0,0,0.999801721,0,0,0,0,0,0,0,0,0,0
E01027924,COA,Countryside agriculture,0.999958978,0,0,0,0,0,4.11E-05,0,0,0,0,0,0,0,0,0,0
E01027926,OPS,Open sprawl,0,0.38950877,0.610491231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01027938,URB,Urban buffer,0,0.001033649,0.077479927,0,0,0,0.921486443,0,0,0,0,0,0,0,0,0,0
E01027950,URB,Urban buffer,0.020579128,0.103709293,0.03691594,0,0,0,0.838795618,0,0,0,0,0,0,0,0,0,0
E01027955,ACS,Accessible suburbia,0,1.000000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01027962,URB,Urban buffer,0,0.143551785,0.03484643,0,0,0,0.821601793,0,0,0,0,0,0,0,0,0,0
E01027976,ACS,Accessible suburbia,0,0.371507687,0.11705112,0,0,0.087005302,0,0.000842274,0.245699492,0.177894091,0,0,0,0,0,0,0
E01027982,DIS,Disconnected suburbia,0,0.227534689,0.276315047,0,0,0,0.000477156,0.495673071,0,0,0,0,0,0,0,0,0
E01028012,URB,Urban buffer,0,0,0.297076717,0,0,0,0.7029233,0,0,0,0,0,0,0,0,0,0
E01028014,URB,Urban buffer,0,0.079589402,0.058246765,0,0.104410823,0,0.739803613,0.017949392,0,0,0,0,0,0,0,0,0
E01028048,OPS,Open sprawl,0,0.000161526,0.659323441,0,0,0,0.340515025,0,0,0,0,0,0,0,0,0,0
E01028073,CRN,Connected residential neighbourhoods,0,0,0,0,0,0.346891964,0,0.071429678,0,0.58167834,0,0,0,0,0,0,0
E01028086,DIS,Disconnected suburbia,0,0.070663921,0,0,0.002953554,0.124014716,0,0.583446894,0,0.218920883,0,0,0,0,0,0,0
E01028105,URB,Urban buffer,0,0.012100888,0.215726641,0,0,0,0.759770945,0.012401545,0,0,0,0,0,0,0,0,0
E01028115,URB,Urban buffer,0,0.124847936,0.126486846,0,0.002142514,0,0.746400492,0.000122235,0,0,0,0,0,0,0,0,0
E01028117,OPS,Open sprawl,0,0.045262758,0.635038879,0,0,0,0.319698324,0,0,0,0,0,0,0,0,0,0
E01028123,URB,Urban buffer,0,0,0.101132422,0,0,0,0.877462066,0.021405542,0,0,0,0,0,0,0,0,0
E01028126,OPS,Open sprawl,0,0.057005011,0.940051142,0,0,0,0.002943847,0,0,0,0,0,0,0,0,0,0
E01028133,OPS,Open sprawl,0,0.148631488,0.851368532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01028166,ACS,Accessible suburbia,0,0.404965179,0.205963866,0,0,0,0,0.374041417,0,0.015029531,0,0,0,0,0,0,0
E01028167,ACS,Accessible suburbia,0,0.608634989,0,0,0,0,0,0.085684257,0.018070314,0.287610449,0,0,0,0,0,0,0
E01028192,DIS,Disconnected suburbia,0,0.068969405,0.139362153,0,0,0,0.039592614,0.752075806,0,0,0,0,0,0,0,0,0
E01028194,ACS,Accessible suburbia,0,0.967914878,0,0,0,0.029596234,0,0,0,0.00248886,0,0,0,0,0,0,0
E01028210,ACS,Accessible suburbia,0,0.817466542,0.049526468,0,0,0,0,0.133006959,0,0,0,0,0,0,0,0,0
E01028226,ACS,Accessible suburbia,0,0.91278058,0.005303423,0,0,0,0.059377688,0.022538292,0,0,0,0,0,0,0,0,0
E01028230,ACS,Accessible suburbia,0,0.654351521,0.316426463,0,0,0.001209207,0.001044445,0.026968382,0,0,0,0,0,0,0,0,0
E01028252,URB,Urban buffer,0,0.024513352,0.280847073,0,0,0,0.675712598,0.01892699,0,0,0,0,0,0,0,0,0
E01028272,DIS,Disconnected suburbia,0,0.221656552,0.022926804,0,0,8.41E-05,0,0.755332555,0,0,0,0,0,0,0,0,0
E01028307,URB,Urban buffer,0,0.001338558,0.202354503,0,0.243137284,0,0.468576319,0.084593359,0,0,0,0,0,0,0,0,0
E01028346,URB,Urban buffer,0.001525571,0,0.080147786,0,0,0,0.803498617,0.114828036,0,0,0,0,0,0,0,0,0
E01028366,DIS,Disconnected suburbia,0,0,0.037336459,0,0,0,0.121138724,0.84152481,0,0,0,0,0,0,0,0,0
E01028367,URB,Urban buffer,0.01812135,0,0.000791348,0,0,0,0.97690107,0.004186227,0,0,0,0,0,0,0,0,0
E01028368,URB,Urban buffer,0,0,0.010978184,0,0,0,0.975341296,0.013680508,0,0,0,0,0,0,0,0,0
E01028416,DRN,Dense residential neighbourhoods,0,0.345781648,0,0,0,0,0,0,0.432677084,0.221541274,0,0,0,0,0,0,0
E01028440,OPS,Open sprawl,0,0,0.537881066,0,0.357791524,0,0,0.104327431,0,0,0,0,0,0,0,0,0
E01028461,OPS,Open sprawl,0,0,0.910622871,0,0,0,0.068171564,0.021205566,0,0,0,0,0,0,0,0,0
E01028473,URB,Urban buffer,0,0,0.16830626,0,0.010519645,0,0.710861088,0.110313044,0,0,0,0,0,0,0,0,0
E01028511,URB,Urban buffer,0.025754715,0.006281422,2.13E-05,0,0.000260223,0,0.967682378,0,0,0,0,0,0,0,0,0,0
E01028538,URB,Urban buffer,0,0.069231449,0.082229492,0,0.365291999,0,0.483086205,0,0,0.000160865,0,0,0,0,0,0,0
E01028562,OPS,Open sprawl,0,0.161236028,0.49009637,0,0.004027158,0,0,0,0.344640446,0,0,0,0,0,0,0,0
E01028577,OPS,Open sprawl,0,0.196164682,0.761340066,0,0.007210507,0,0,0.02539625,8.37E-06,0.009880164,0,0,0,0,0,0,0
E01028578,ACS,Accessible suburbia,0,0.814739228,0.18526079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01028594,URB,Urban buffer,0,0.019758162,0,0,0.296581764,0,0.681159668,0,0.002500401,0,0,0,0,0,0,0,0
E01028641,COA,Countryside agriculture,0.515457311,0,0,0,0,0,0.484542719,0,0,0,0,0,0,0,0,0,0
E01028659,COA,Countryside agriculture,0.572948469,0,0,0,0,0,0.427051533,0,0,0,0,0,0,0,0,0,0
E01028660,URB,Urban buffer,0.423915186,0,0,0,0.037131991,0,0.538952858,0,0,0,0,0,0,0,0,0,0
E01028683,URB,Urban buffer,0,0,0.001406059,0,0.026920016,0,0.971673952,0,0,0,0,0,0,0,0,0,0
E01028686,COA,Countryside agriculture,0.948180891,0.002512661,0,0,0,0,0.049306425,0,0,0,0,0,0,0,0,0,0
E01028702,URB,Urban buffer,0,0,0.283665992,0,0,0,0.716333974,0,0,0,0,0,0,0,0,0,0
E01028724,OPS,Open sprawl,0,0.000324787,0.9996401,0,0,0,3.51E-05,0,0,0,0,0,0,0,0,0,0
E01028730,COA,Countryside agriculture,0.688000651,0,0,0,0,0,0.311999342,0,0,0,0,0,0,0,0,0,0
E01028757,COA,Countryside agriculture,0.72763723,0.009565606,0.009994056,0,0,0,0.25280304,0,0,0,0,0,0,0,0,0,0
E01028759,URB,Urban buffer,0,0,0.346304188,0,0,0,0.653695791,0,0,0,0,0,0,0,0,0,0
E01028764,COA,Countryside agriculture,0.937109735,0,0.003863032,0,0,0,0.05902722,0,0,0,0,0,0,0,0,0,0
E01028777,COA,Countryside agriculture,0.965043013,0,0.000379989,0,0,0,0.034576946,0,0,0,0,0,0,0,0,0,0
E01028785,OPS,Open sprawl,0,0,0.618295261,0,0,0,0.37450821,0.00719653,0,0,0,0,0,0,0,0,0
E01028788,URB,Urban buffer,0.04302129,0,0.004463057,0,0,0,0.952515674,0,0,0,0,0,0,0,0,0,0
E01028791,URB,Urban buffer,0.036985645,0,0,0,0,0,0.963014343,0,0,0,0,0,0,0,0,0,0
E01028814,DIS,Disconnected suburbia,0,0,0.214111663,0,0,0,0.124953905,0.660934394,0,0,0,0,0,0,0,0,0
E01028825,URB,Urban buffer,0.343372961,0,0,0,0.001570999,0,0.655056083,0,0,0,0,0,0,0,0,0,0
E01028844,COA,Countryside agriculture,0.977062986,0,0,0,0.001584516,0,0.021352467,0,0,0,0,0,0,0,0,0,0
E01028848,COA,Countryside agriculture,0.77025109,0,0.000704649,0,0,0,0.229044231,0,0,0,0,0,0,0,0,0,0
E01028854,URB,Urban buffer,0,0,0.102836412,0,0,0,0.897163575,0,0,0,0,0,0,0,0,0,0
E01028873,URB,Urban buffer,0,0,0.269514969,0,0,0,0.511562502,0.218922575,0,0,0,0,0,0,0,0,0
E01028891,URB,Urban buffer,0,0,0.324298208,0,0,0,0.637030067,0.038671732,0,0,0,0,0,0,0,0,0
E01028940,OPS,Open sprawl,0,0.134870282,0.837917266,0,0.012599925,0,0.001002263,0.0124264,0.000247873,0.000936041,0,0,0,0,0,0,0
E01028957,DIS,Disconnected suburbia,0,0,0,0,0.370207096,0,0,0.629792908,0,0,0,0,0,0,0,0,0
E01028967,DIS,Disconnected suburbia,0,0,0.27652703,0,0,0,0,0.723472982,0,0,0,0,0,0,0,0,0
E01028981,OPS,Open sprawl,0,0.144189644,0.754959391,0,6.86E-05,0,0.100782397,0,0,0,0,0,0,0,0,0,0
E01029000,COA,Countryside agriculture,0.972363172,0,0,0.027636823,0,0,0,0,0,0,0,0,0,0,0,0,0
E01029028,COA,Countryside agriculture,0.764427209,0,0.026860462,0,0,0,0.208712368,0,0,0,0,0,0,0,0,0,0
E01029067,URB,Urban buffer,0,0,0.263925461,0,0.003507881,0,0.732566658,0,0,0,0,0,0,0,0,0,0
E01029069,COA,Countryside agriculture,0.789245946,0,0,0,0,0,0.210754062,0,0,0,0,0,0,0,0,0,0
E01029086,COA,Countryside agriculture,0.999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01029100,OPS,Open sprawl,0,0,0.893150672,0,0,0,0,2.27E-05,0.089945129,0.016881469,0,0,0,0,0,0,0
E01029101,OPS,Open sprawl,0,0,0.990746355,0,0,0,0.000326402,0.002034646,0.006892608,0,0,0,0,0,0,0,0
E01029109,OPS,Open sprawl,0,0,0.932705402,0,0.022811494,0,0,0,0.044483137,0,0,0,0,0,0,0,0
E01029132,OPS,Open sprawl,0,0,0.705961183,0,0,0,0.024855998,0.132361366,0,0,0,0,0,0,0,0,0
E01029134,URB,Urban buffer,0.250478792,0,0.316577717,0,0,0,0.36175531,0.071188176,0,0,0,0,0,0,0,0,0
E01029152,COA,Countryside agriculture,0.613941805,0.00267648,0,0,0,0,0.383381717,0,0,0,0,0,0,0,0,0,0
E01029179,COA,Countryside agriculture,0.692131356,0,0,0,0,0,0.30786865,0,0,0,0,0,0,0,0,0,0
E01029217,COA,Countryside agriculture,0.978224734,0,5.04E-05,0,0,0,0.021724848,0,0,0,0,0,0,0,0,0,0
E01029224,COA,Countryside agriculture,0.968599335,0,0.000813713,0,0,0,0.030586954,0,0,0,0,0,0,0,0,0,0
E01029231,OPS,Open sprawl,0,0.252264702,0.390209225,0,0,0.025765928,0,0.216783661,0.114976496,0,0,0,0,0,0,0,0
E01029255,URB,Urban buffer,0,0.044051624,0.296757225,0,0,0,0.50892829,0.15026285,0,0,0,0,0,0,0,0,0
E01029259,COA,Countryside agriculture,0.981040402,0,0,0.015992024,0,0,0.002967619,0,0,0,0,0,0,0,0,0,0
E01029261,COA,Countryside agriculture,0.98869755,0,0,0.001641335,0,0,0.009661172,0,0,0,0,0,0,0,0,0,0
E01029264,DIS,Disconnected suburbia,0,0,0.448508167,0,0,0,0,0.55149186,0,0,0,0,0,0,0,0,0
E01029267,COA,Countryside agriculture,0.995760554,0,0,0,0,0,0.004239395,0,0,0,0,0,0,0,0,0,0
E01029274,COA,Countryside agriculture,0.66791493,0,3.23E-07,0,0,0,0.332084766,0,0,0,0,0,0,0,0,0,0
E01029338,WIC,Wild countryside,0.014355103,0,0,0.985644872,0,0,0,0,0,0,0,0,0,0,0,0,0
E01029342,COA,Countryside agriculture,0.986571114,0,0,0,0,0,0.004120975,0,0,0,0,0,0,0,0,0,0
E01029343,URB,Urban buffer,0.432879158,0,0.003661023,0,0,0,0.560591471,0.002868328,0,0,0,0,0,0,0,0,0
E01029389,OPS,Open sprawl,0,0.001506756,0.583288272,0,0.005869803,0,0.11843043,0.290904692,0,0,0,0,0,0,0,0,0
E01029403,OPS,Open sprawl,0,0,0.579600569,0,0,0,0.158585089,0.261814317,0,0,0,0,0,0,0,0,0
E01029415,OPS,Open sprawl,0,0,0.695955916,0,0.000186212,0,0,0.303857895,0,0,0,0,0,0,0,0,0
E01029425,COA,Countryside agriculture,0.918250675,0,0,0.081749334,0,0,0,0,0,0,0,0,0,0,0,0,0
E01029434,ACS,Accessible suburbia,0,0.945443569,0,0,0,0,0,0,0,0.054556447,0,0,0,0,0,0,0
E01029449,ACS,Accessible suburbia,0,0.592429652,0.067241686,0,0,0,0.340328685,0,0,0,0,0,0,0,0,0,0
E01029461,URB,Urban buffer,0,0.013329056,0.404318438,0,0,0,0.574297837,0.008054656,0,0,0,0,0,0,0,0,0
E01029470,OPS,Open sprawl,0,0.212806247,0.770991728,0,0,0,0,0.016202025,0,0,0,0,0,0,0,0,0
E01029490,DIS,Disconnected suburbia,0,0.141275877,0.182999265,0,0,0,0,0.675724855,0,0,0,0,0,0,0,0,0
E01029492,URB,Urban buffer,0.000294764,0,0,0,0.106574216,0,0.674175842,0.218955206,0,0,0,0,0,0,0,0,0
E01029500,WAL,Warehouse/Park land,0,0,0.021397189,0,0.444661698,0,0.38538986,0.148551293,0,0,0,0,0,0,0,0,0
E01029521,COA,Countryside agriculture,0.681283121,0,0,0,0,0,0.31871684,0,0,0,0,0,0,0,0,0,0
E01029526,WAL,Warehouse/Park land,0,0,0,0,0.50503668,0,0,0.494963307,0,0,0,0,0,0,0,0,0
E01029531,COA,Countryside agriculture,0.874418951,0,0.003098499,0,0,0,0.12248252,0,0,0,0,0,0,0,0,0,0
E01029554,WAL,Warehouse/Park land,0,0.004778088,0.081905508,0,0.768865976,0,0,0,0.131137619,0.013312844,0,0,0,0,0,0,0
E01029571,COA,Countryside agriculture,0.670081831,0,0.003415394,0,0,0,0.326502774,0,0,0,0,0,0,0,0,0,0
E01029572,COA,Countryside agriculture,0.498365077,0,0.038598975,0,0,0,0.463035955,0,0,0,0,0,0,0,0,0,0
E01029588,OPS,Open sprawl,0,0.107238056,0.848600561,0,0,0,0.036094803,0.008066574,0,0,0,0,0,0,0,0,0
E01029594,URB,Urban buffer,0,0,0.154806101,0,0,0,0.845193926,0,0,0,0,0,0,0,0,0,0
E01029618,COA,Countryside agriculture,0.462923864,0,0.017283203,0,0.007208488,0,0.453355968,0.059228444,0,0,0,0,0,0,0,0,0
E01029625,OPS,Open sprawl,0,0,0.504151039,0,0.00495584,0,0,0.490893117,0,0,0,0,0,0,0,0,0
E01029670,COA,Countryside agriculture,0.999999948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01029722,OPS,Open sprawl,0,0.061363352,0.515146233,0,0,0.179212819,0,0,0.169681034,0.074596576,0,0,0,0,0,0,0
E01029728,WAL,Warehouse/Park land,0,0,0,0,0.71539452,0,0.284605461,0,0,0,0,0,0,0,0,0,0
E01029729,OPS,Open sprawl,0,0,0.580223198,0,0.290480314,0,0.129296465,0,0,0,0,0,0,0,0,0,0
E01029748,COA,Countryside agriculture,0.563101097,0,5.86E-05,0,0,0,0.436840266,0,0,0,0,0,0,0,0,0,0
E01029750,URB,Urban buffer,0,0,0.408531352,0,0,0,0.591468672,0,0,0,0,0,0,0,0,0,0
E01029751,URB,Urban buffer,0,0.088082245,0.240076834,0,0.091338189,0,0.44317611,0.137326623,0,0,0,0,0,0,0,0,0
E01029758,OPS,Open sprawl,0,0.011251905,0.981635131,0,0,0,0.007113009,0,0,0,0,0,0,0,0,0,0
E01029759,URB,Urban buffer,0,1.91E-05,0.375930665,0,0,0,0.624050251,0,0,0,0,0,0,0,0,0,0
E01029767,URB,Urban buffer,0.378828483,0.023392489,0,0,0,0,0.597779012,0,0,0,0,0,0,0,0,0,0
E01029774,OPS,Open sprawl,0,0.097016258,0.725372239,0,0,0,0.177611512,0,0,0,0,0,0,0,0,0,0
E01029807,URB,Urban buffer,0.064430773,0,0.033873275,0,0.021984314,0,0.827241885,0,0.052469759,0,0,0,0,0,0,0,0
E01029855,OPS,Open sprawl,0,0,0.512909955,0,0.007704333,0,0.473806349,0.005579371,0,0,0,0,0,0,0,0,0
E01029888,WAL,Warehouse/Park land,0,0,0.022428817,0,0.735799866,0,0.104963186,0.136808131,0,0,0,0,0,0,0,0,0
E01029895,COA,Countryside agriculture,0.834411285,0,0.006902633,0,0,0,0.158686107,0,0,0,0,0,0,0,0,0,0
E01029910,OPS,Open sprawl,0,0,0.493386619,0,0,0,0.123223576,0.383389789,0,0,0,0,0,0,0,0,0
E01029916,URB,Urban buffer,0,6.90E-05,0.179965579,0,0,0,0.548032964,0.271932444,0,0,0,0,0,0,0,0,0
E01029918,OPS,Open sprawl,0,0,0.784440424,0,0.000134673,0,0.183921864,0.031503033,0,0,0,0,0,0,0,0,0
E01029920,OPS,Open sprawl,0,0,0.497111278,0,0,0.184939483,0.111634246,0.080402547,0.106568421,0.018611326,0.000732691,0,0,0,0,0,0
E01030028,OPS,Open sprawl,0,0.142136252,0.457547723,0,0.095972396,0,0.304343643,0,0,0,0,0,0,0,0,0,0
E01030029,ACS,Accessible suburbia,0,0.964632998,0.035367004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01030037,COA,Countryside agriculture,0.850211085,0,0,0,0,0,0.149788873,0,0,0,0,0,0,0,0,0,0
E01030041,COA,Countryside agriculture,0.912390594,0,0,0,0,0,0.087609365,0,0,0,0,0,0,0,0,0,0
E01030043,URB,Urban buffer,0.297558901,0,0.004734429,0,0,0,0.697706725,0,0,0,0,0,0,0,0,0,0
E01030072,URB,Urban buffer,0,0.214791736,0.082758637,0,0,0,0.694758677,0.007690936,0,0,0,0,0,0,0,0,0
E01030085,COA,Countryside agriculture,0.509488659,0,0,0,0,0,0.490511352,0,0,0,0,0,0,0,0,0,0
E01030133,COA,Countryside agriculture,0.999999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01030160,URB,Urban buffer,0,0.046789299,0.013976133,0,0.004603252,0,0.932421681,0.002209598,0,0,0,0,0,0,0,0,0
E01030163,WAL,Warehouse/Park land,0.026233172,0,0,0,0.663926974,0.022154663,0.00883312,0,0.004067608,0.210115673,0,0,0,0,0,0,0
E01030165,GRQ,Gridded residential quarters,0,0.065925666,0,0,0,0.928148778,0,0,0,0.00592548,0,0,0,0,0,0,0
E01030168,OPS,Open sprawl,0,0.214202341,0.533694407,0,0,0,0,0.252103242,0,0,0,0,0,0,0,0,0
E01030179,URB,Urban buffer,0,0.060025108,0.273301068,0,0,0,0.666673815,0,0,0,0,0,0,0,0,0,0
E01030215,URB,Urban buffer,0,0,0.017959182,0,0,0,0.968834334,0.013206434,0,0,0,0,0,0,0,0,0
E01030221,COA,Countryside agriculture,0.76117882,0.000292624,0,0,0,0,0.238528517,0,0,0,0,0,0,0,0,0,0
E01030224,URB,Urban buffer,0.21808344,0.201684526,0.014213713,0,0,0,0.566017594,0,7.24E-07,0,0,0,0,0,0,0,0
E01030230,COA,Countryside agriculture,0.470217011,0.000792414,0.096942561,0,0.000427182,0,0.431620875,0,0,0,0,0,0,0,0,0,0
E01030250,DRN,Dense residential neighbourhoods,0,0,0.03908692,0,0,0.042666121,0,0,0.485573571,0,0.403340821,0.029304435,0,0,0,0,0
E01030276,ACS,Accessible suburbia,0,0.461248562,0.000104917,0,0,0.362823431,0,0,0,0,0,0,0,0,0,0,0
E01030286,COA,Countryside agriculture,0.960033608,0,0,0,0,0,0.039966404,0,0,0,0,0,0,0,0,0,0
E01030295,COA,Countryside agriculture,0.993225659,0,0,0,0,0,0.006774335,0,0,0,0,0,0,0,0,0,0
E01030299,URB,Urban buffer,0,0.058724809,0.02563757,0,0,0,0.915637606,0,0,0,0,0,0,0,0,0,0
E01030345,URB,Urban buffer,0,0,0,0,0,0,0.999999983,0,0,0,0,0,0,0,0,0,0
E01030346,URB,Urban buffer,0.26653263,0.001006226,0.001912282,0,0.00089509,0,0.72965378,0,0,0,0,0,0,0,0,0,0
E01030383,OPS,Open sprawl,0,0,0.728118322,0,0.014314481,0,0.022326575,0.235240653,0,0,0,0,0,0,0,0,0
E01030408,ACS,Accessible suburbia,0,0.999999965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01030425,OPS,Open sprawl,0,0,0.839675241,0,0,0,0.160186513,0.000138298,0,0,0,0,0,0,0,0,0
E01030432,URB,Urban buffer,0,0.109053426,0.382105244,0,0,0,0.508841322,0,0,0,0,0,0,0,0,0,0
E01030485,OPS,Open sprawl,0,0.407023172,0.59297681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01030491,COA,Countryside agriculture,0.990050626,0,0,0,0,0,0.009949371,0,0,0,0,0,0,0,0,0,0
E01030503,URB,Urban buffer,0.082342404,0.000271527,0.049702576,0,0,0,0.867683491,0,0,0,0,0,0,0,0,0,0
E01030530,COA,Countryside agriculture,0.999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01030542,ACS,Accessible suburbia,0,0.665852051,0.070819327,0,0,0,0.263328611,0,0,0,0,0,0,0,0,0,0
E01030564,OPS,Open sprawl,0,0.379004586,0.517607156,0,2.50E-05,0,0,0.103363203,0,0,0,0,0,0,0,0,0
E01030574,OPS,Open sprawl,0,0.40227449,0.483998822,0,0,0,0.113726681,0,0,0,0,0,0,0,0,0,0
E01030576,OPS,Open sprawl,0,0.224146759,0.513169144,0,0,0,0.161266718,0.101417375,0,0,0,0,0,0,0,0,0
E01030589,URB,Urban buffer,0.176944083,0,0,0,0,0,0.823055894,0,0,0,0,0,0,0,0,0,0
E01030615,DRN,Dense residential neighbourhoods,0,0.057519425,0.232817415,0,0,0,0,0.020229866,0.689433317,0,0,0,0,0,0,0,0
E01030618,OPS,Open sprawl,0,0,0.730568295,0,0,0,0.267055263,0.002376457,0,0,0,0,0,0,0,0,0
E01030640,WAL,Warehouse/Park land,0,0.053176838,0.074915524,0,0.453736037,0,0,0.418171613,0,0,0,0,0,0,0,0,0
E01030657,URB,Urban buffer,0,0,0,0,0.282061222,0,0.50841636,0.209522422,0,0,0,0,0,0,0,0,0
E01030675,URB,Urban buffer,0,0.055020329,0.258066504,0,0.043561066,0,0.444164838,0.199187281,0,0,0,0,0,0,0,0,0
E01030709,OPS,Open sprawl,0,6.36E-05,0.944328851,0,0.055591622,0,0,0,1.59E-05,0,0,0,0,0,0,0,0
E01030745,OPS,Open sprawl,0,0,0.937396562,0,0.041050869,0,0.000115019,0,0.000285297,0.021152266,0,0,0,0,0,0,0
E01030776,URB,Urban buffer,0,0,0.045031434,0,0,0,0.736022308,0.21894625,0,0,0,0,0,0,0,0,0
E01030778,ACS,Accessible suburbia,0,0.62254883,0.017297014,0,0,0,0.360154128,0,0,0,0,0,0,0,0,0,0
E01030796,URB,Urban buffer,0,0,0.339990882,0,0,0,0.660009081,0,0,0,0,0,0,0,0,0,0
E01030820,URB,Urban buffer,0.113749928,0.001302708,0.003070966,0,0.004002916,0,0.877873478,0,0,0,0,0,0,0,0,0,0
